"owner_id","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","owner_ager","account_age","min_balance","max_balance","gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","amount","duration","payments","status","type"
3974,"monthly issuance",19821.5086956522,19665.8772727273,5.32608695652174,62,7,300,59942.4,"Male",1938,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,0,0,0,0,""
3975,"monthly issuance",8938.925,8836.60476190476,5.29545454545455,46,7,500,38230.7,"Female",1954,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
3976,"monthly issuance",3224.275,2459.6,3.5,33,4,300,18210.9,"Male",1967,"Hradec Kralove","east Bohemia",161854,76.3,9425,1.72,2.5,125,4085,3891,0.78,2.11,-194,3988,0.0246394899106602,0,0,0,0,""
3977,"monthly issuance",32444.8909090909,36847.8888888889,4.63636363636364,25,4,300,109644.3,"Male",1975,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,0,0,0,0,""
3978,"monthly issuance",23417.4714285714,22888.0048780488,5.64285714285714,30,7,900,78193,"Male",1970,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,0,0,0,0,""
3979,"monthly issuance",5396.63928571429,5242.51304347826,4.53571428571429,72,6,700,34145,"Female",1928,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
3980,"monthly issuance",14313.9,14202.5586206896,6.48387096774194,47,6,800,48798.1,"Male",1953,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3983,"monthly issuance",4772.75405405405,5017.725,4.40540540540541,74,7,800,27619.2,"Female",1926,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3985,"monthly issuance",13249.1666666667,11735.5714285714,4.33333333333333,21,4,900,51441.6,"Female",1979,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,0,0,0,0,""
3987,"monthly issuance",46787.71,42692.1111111111,4.6,40,4,1000,109893.4,"Male",1960,"Bruntal","north Moravia",106054,63.1,8110,5.77,6.55,109,3244,3079,0.78,6.16,-165,3161.5,0.0298102853263432,0,0,0,0,""
3988,"monthly issuance",16789.9391304348,16254.419047619,4.30434782608696,26,5,1100,58592.7,"Female",1974,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,0,0,0,0,""
3990,"monthly issuance",8395.31463414634,7564.21578947369,5,27,7,1100,63654.8,"Male",1973,"Rokycany","west Bohemia",45714,55.6,8843,2.82,3.6,113,818,888,0.78,3.21,70,853,0.0186594916218226,0,0,0,0,""
3993,"monthly issuance",17074.0666666667,17640.3428571429,4,20,4,900,60626.8,"Female",1980,"Ceske Budejovice","south Bohemia",177686,74.8,10045,1.42,1.71,135,6604,6295,0.29,1.565,-309,6449.5,0.0362971759170672,0,0,0,0,""
3994,"monthly issuance",4071.71739130435,3780.7023255814,7.54347826086957,35,7,700,38444.9,"Female",1965,"Tabor","south Bohemia",103347,67,9104,1.51,2.07,123,2299,2354,0.56,1.79,55,2326.5,0.0225115387964818,0,0,0,0,""
3995,"monthly issuance",21357.9714285714,17514.7230769231,3.92857142857143,52,5,800,76209.5,"Female",1948,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
3997,"monthly issuance",6799.13076923077,7950.15555555556,5.07692307692308,73,5,600,32228.7,"Female",1927,"Rakovnik","central Bohemia",53921,41.3,8598,2.77,3.26,123,1597,1875,0.49,3.015,278,1736,0.0321952486044398,0,0,0,0,""
3998,"monthly issuance",13233.556097561,12992.1435897436,6.07317073170732,50,7,800,53071.9,"Female",1950,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,0,0,0,0,""
3999,"monthly issuance",9628.15588235294,8511.475,6.20588235294118,24,6,800,94166.9,"Female",1976,"Sokolov","west Bohemia",94812,81.8,9650,3.38,3.67,100,2985,2804,0.29,3.525,-181,2894.5,0.0305288360123191,0,0,0,0,""
4000,"monthly issuance",17130.5,16919,4,43,4,400,56646.1,"Male",1957,"Teplice","north Bohemia",128118,85.3,9317,6.49,7.07,97,6949,6872,0.58,6.78,-77,6910.5,0.0539385566430946,0,0,0,0,""
4001,"monthly issuance",16462.9947368421,15858.5621621622,7.23684210526316,44,7,1100,56834.9,"Male",1956,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,0,0,0,0,""
4002,"monthly issuance",4882.7275,5197.02857142857,4.35,80,7,900,28197.4,"Female",1920,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,0,0,0,0,""
4003,"monthly issuance",21437.54,31250,2.4,51,4,1000,82813.3,"Male",1949,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,0,0,0,0,""
4007,"monthly issuance",12805.4176470588,11066.3466666667,4.05882352941176,52,5,200,67688.5,"Male",1948,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,0,0,0,0,""
4009,"monthly issuance",16980.9386363636,16816.2857142857,5.68181818181818,34,7,800,60282.7,"Male",1966,"Plzen - sever","west Bohemia",72541,36.9,8594,1.62,2.01,112,1580,1525,0.39,1.815,-55,1552.5,0.0214016900787141,0,0,0,0,""
4010,"monthly issuance",3348.3,2516.05454545454,3.86666666666667,52,5,600,24935.7,"Female",1948,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,0,0,0,0,""
4011,"monthly issuance",2663.95714285714,1319.6,2.28571428571429,43,4,1000,16619.4,"Female",1957,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,0,0,0,0,""
4012,"monthly issuance",4451.71951219512,3898.36756756757,6.09756097560976,44,7,1100,40686.7,"Female",1956,"Breclav","south Moravia",124605,46,8772,4.69,4.98,126,2854,3158,0.29,4.835,304,3006,0.0241242325749368,0,0,0,0,""
4013,"monthly issuance",3237.03846153846,2391.82222222222,3.92307692307692,49,5,900,23397.9,"Female",1951,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4014,"monthly issuance",8650.14761904762,7153.87,5.76190476190476,20,5,1100,75526.9,"Male",1980,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,0,0,0,0,""
4015,"weekly issuance",20406.86,22614.625,4.1,28,4,400,129743.1,"Female",1972,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,0,0,0,0,""
4016,"monthly issuance",23992.3825,23814.0947368421,5.775,29,7,1000,80407.5,"Female",1971,"Rakovnik","central Bohemia",53921,41.3,8598,2.77,3.26,123,1597,1875,0.49,3.015,278,1736,0.0321952486044398,0,0,0,0,""
4020,"monthly issuance",36108.6105263158,38118.2914285714,5,47,7,-1409.4,145342.6,"Female",1953,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,0,0,0,0,""
4021,"monthly issuance",11981.7466666667,11993.5813953488,6.2,52,7,1100,48161.1,"Male",1948,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,0,0,0,0,""
4026,"monthly issuance",36489.0555555555,46150.0307692308,4.88888888888889,55,5,400,148366.1,"Female",1945,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
4031,"monthly issuance",4733.33333333333,800,1,25,4,700,14200,"Male",1975,"Bruntal","north Moravia",106054,63.1,8110,5.77,6.55,109,3244,3079,0.78,6.16,-165,3161.5,0.0298102853263432,0,0,0,0,""
4032,"monthly issuance",3086.44545454545,2266.26666666667,3,36,4,1000,20734.3,"Female",1964,"Jablonec n. Nisou","north Bohemia",88768,80.5,8867,1.02,1.21,130,3384,3620,0.19,1.115,236,3502,0.0394511535688536,0,0,0,0,""
4033,"monthly issuance",5586.53571428571,6023.65833333334,4.5,75,6,900,30746.7,"Male",1925,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,0,0,0,0,""
4036,"monthly issuance",14390.1538461538,14893.9818181818,4.23076923076923,24,5,300,45535.3,"Female",1976,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,0,0,0,0,""
4037,"monthly issuance",9508.5,2150,2.5,34,4,900,37619.4,"Female",1966,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4044,"monthly issuance",4215.26216216216,4660.896875,4.83783783783784,70,7,-4100.5,23523,"Female",1930,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,0,0,0,0,""
4049,"monthly issuance",20106.916,18870.275,5.32,55,6,1100,69734.1,"Male",1945,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,0,0,0,0,""
4050,"monthly issuance",18960.8,18172.25,4.1,52,4,500,65954.9,"Male",1948,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,0,0,0,0,""
4051,"monthly issuance",8814.15,8143.65,3,51,4,700,31800.2,"Male",1949,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
4053,"monthly issuance",5650.67,3866.26666666667,3.7,71,4,300,33323.7,"Female",1929,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4054,"monthly issuance",5956.40263157895,5667.72571428572,6.15789473684211,41,7,900,32186.3,"Female",1959,"Havlickuv Brod","east Bohemia",95907,59.1,8388,2.41,2.94,87,1658,1668,0.53,2.675,10,1663,0.0173397145151032,0,0,0,0,""
4056,"monthly issuance",11299.7555555556,13199.5666666667,5.11111111111111,48,7,800,41106.2,"Female",1952,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,4980,12,415,1,""
4057,"monthly issuance",5748.74857142857,5215.26666666667,4.91428571428571,78,6,1100,50352.4,"Female",1922,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4059,"monthly issuance",6470.33888888889,6473.7,4.27777777777778,76,5,400,35078.5,"Male",1924,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
4060,"monthly issuance",3101.86363636364,2682.26666666667,3.54545454545455,46,4,900,20723.6,"Female",1954,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,0,0,0,0,""
4061,"monthly issuance",5048.61666666667,1172.3,3.16666666666667,22,4,500,29778.4,"Male",1978,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,0,0,0,0,""
4063,"monthly issuance",10790.2341463415,10651.3052631579,5.48780487804878,34,7,200,58743.3,"Female",1966,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,0,0,0,0,""
4065,"monthly issuance",12533.225,11825.6090909091,5.33333333333333,58,5,1100,54910.8,"Male",1942,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,0,0,0,0,""
4066,"monthly issuance",4298.0947368421,4048.31428571428,3.89473684210526,64,5,1100,29829.1,"Female",1936,"Sokolov","west Bohemia",94812,81.8,9650,3.38,3.67,100,2985,2804,0.29,3.525,-181,2894.5,0.0305288360123191,0,0,0,0,""
4067,"weekly issuance",26583.26,28087.5652173913,5.84,41,6,500,144017.2,"Female",1959,"Tabor","south Bohemia",103347,67,9104,1.51,2.07,123,2299,2354,0.56,1.79,55,2326.5,0.0225115387964818,0,0,0,0,""
4069,"monthly issuance",16252.77,15499.45,5.1,41,4,200,58414.2,"Male",1959,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,0,0,0,0,""
4071,"monthly issuance",24932.0777777778,23132.3318181818,6.2,58,7,800,107354.1,"Female",1942,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4073,"monthly issuance",16442.11875,16389.1857142857,6.125,45,5,200,68003.8,"Male",1955,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,0,0,0,0,""
4075,"monthly issuance",6078.248,5716.66363636364,5.96,56,6,300,30981.9,"Female",1944,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,0,0,0,0,""
4076,"monthly issuance",26508.2657894737,26013.9405405405,5.10526315789474,31,7,439.9,79414.9,"Male",1969,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,0,0,0,0,""
4077,"monthly issuance",42085.8947368421,42047.9513513514,6.47368421052632,45,7,400,148513.1,"Female",1955,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,0,0,0,0,""
4078,"monthly issuance",25681.290625,24969.6838709677,5.21875,49,6,1100,86862.5,"Male",1951,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,0,0,0,0,""
4079,"monthly issuance",19354.2583333333,21753.92,4.75,45,4,900,65515.5,"Male",1955,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,0,0,0,0,""
4080,"monthly issuance",34013.1411764706,25563.5577777778,5.19148936170213,57,7,-7448.4,141658.7,"Female",1943,"Tabor","south Bohemia",103347,67,9104,1.51,2.07,123,2299,2354,0.56,1.79,55,2326.5,0.0225115387964818,0,0,0,0,""
4082,"monthly issuance",14811.2,2600,2,39,4,300,29568,"Female",1961,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,0,0,0,0,""
4084,"monthly issuance",13817.5911764706,13357.7,5.47058823529412,43,6,800,58067.5,"Male",1957,"Brno - venkov","south Moravia",157042,33.9,8743,1.88,2.43,111,3659,3894,0.55,2.155,235,3776.5,0.0240477069828454,0,0,0,0,""
4087,"monthly issuance",8095.35135135135,8220.28823529412,5.32432432432432,54,7,9846,40213.1,"Female",1946,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
4092,"monthly issuance",6399.86428571428,4792.6,4.07142857142857,67,5,1100,47463.9,"Female",1933,"Ceske Budejovice","south Bohemia",177686,74.8,10045,1.42,1.71,135,6604,6295,0.29,1.565,-309,6449.5,0.0362971759170672,0,0,0,0,""
4094,"monthly issuance",53352.295,53559.9842105263,6.9,21,5,-2166.8,135318.8,"Male",1979,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,0,0,0,0,""
4098,"monthly issuance",45796.0416666667,43827.6181818182,5.75,62,4,1100,125094.5,"Male",1938,"Rakovnik","central Bohemia",53921,41.3,8598,2.77,3.26,123,1597,1875,0.49,3.015,278,1736,0.0321952486044398,0,0,0,0,""
4100,"monthly issuance",18743.1977777778,17714.8090909091,6.53333333333333,45,7,300,68562.7,"Male",1955,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
4101,"monthly issuance",11036.6947368421,10689.7058823529,5.05263157894737,30,5,1000,41813.7,"Female",1970,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4107,"monthly issuance",22564.58,20451.5333333333,3.6,46,4,400,65285.4,"Male",1954,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,0,0,0,0,""
4109,"monthly issuance",16293.55,12400,2.5,47,4,900,56835.1,"Male",1953,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,0,0,0,0,""
4113,"weekly issuance",55821.1545454545,55170.9047619048,8.22727272727273,53,5,400,162808.9,"Female",1947,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
4116,"monthly issuance",22551.8294117647,22793.28125,5.61764705882353,64,6,200,71850.4,"Male",1936,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,0,0,0,0,"classic"
4118,"monthly issuance",19332.7853658537,19825.9375,4.75609756097561,22,7,-2839.4,140703.1,"Male",1978,"Plzen - sever","west Bohemia",72541,36.9,8594,1.62,2.01,112,1580,1525,0.39,1.815,-55,1552.5,0.0214016900787141,0,0,0,0,""
4119,"monthly issuance",22056.9225,21522.3947368421,4.6,38,7,300,76788.2,"Female",1962,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,0,0,0,0,""
4121,"monthly issuance",5036.81,5105.65714285714,4,77,4,900,23257.8,"Male",1923,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,0,0,0,0,""
4122,"monthly issuance",16649.25,16390.4,6.94444444444444,31,5,1100,56276.6,"Male",1969,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,0,0,0,0,""
4126,"monthly issuance",9985.23571428571,8566.78,7.71428571428571,25,7,800,79377.9,"Male",1975,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4131,"monthly issuance",7112.36875,7222.29230769231,5.75,24,5,1100,65622.3,"Male",1976,"Rychnov nad Kneznou","east Bohemia",78955,59,9060,1.78,2.44,124,1655,1717,0.66,2.11,62,1686,0.0213539357862073,0,0,0,0,""
4134,"monthly issuance",12998.562962963,13028.848,6.74074074074074,46,6,800,45038.4,"Female",1954,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4136,"monthly issuance",20113.4652173913,20365.5904761905,5.43478260869565,41,5,500,67237.1,"Male",1959,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,0,0,0,0,""
4137,"monthly issuance",23905.01,24752.625,4,51,4,700,72806.5,"Male",1949,"Tabor","south Bohemia",103347,67,9104,1.51,2.07,123,2299,2354,0.56,1.79,55,2326.5,0.0225115387964818,0,0,0,0,"classic"
4139,"monthly issuance",32347.0808510638,31420.6,7.5531914893617,31,7,900,151731.2,"Male",1969,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
4140,"monthly issuance",5023.55862068966,4448.576,5.31034482758621,37,6,500,39175.2,"Male",1963,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4141,"weekly issuance",23613.8333333333,19633.8,3.5,30,4,700,88440.2,"Male",1970,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,0,0,0,0,""
4142,"monthly issuance",21624.08,14425,2.6,40,4,1100,75838.1,"Male",1960,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,0,0,0,0,""
4145,"monthly issuance",6617.61891891892,6265.49090909091,6.21621621621622,78,7,500,44279.5,"Female",1922,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,0,0,0,0,""
4147,"monthly issuance",18942.975,14450,2.5,28,4,300,67005.7,"Male",1972,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
4149,"monthly issuance",6057.4,6505.8,3.42857142857143,21,4,1000,33926.7,"Male",1979,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4153,"monthly issuance",2719.475,2645.6,2.875,44,4,900,15746,"Male",1956,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,0,0,0,0,""
4155,"monthly issuance",4722.65476190476,4543.28421052632,4.71428571428571,77,7,200,31836.4,"Male",1923,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,""
4156,"monthly issuance",3252.81052631579,2699.02857142857,3.52631578947368,38,5,200,26325,"Female",1962,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,0,0,0,0,""
4160,"monthly issuance",18293.0454545455,18554.7333333333,4.27272727272727,31,4,700,60105.3,"Female",1969,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,0,0,0,0,""
4161,"monthly issuance",18386.86875,18915.9714285714,6.5625,28,5,500,66038.7,"Female",1972,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,0,0,0,0,""
4163,"monthly issuance",3177.69166666667,3091.74285714286,3.33333333333333,49,4,900,19426.1,"Male",1951,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,0,0,0,0,""
4164,"monthly issuance",3518.21666666667,2769.6,1.5,76,4,400,21065,"Female",1924,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,0,0,0,0,""
4166,"monthly issuance",12050.9742857143,11577.5151515151,4.57142857142857,53,6,1100,51945.3,"Male",1947,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4171,"monthly issuance",5330.01904761905,4627.1,4.61904761904762,20,5,1000,72379.4,"Male",1980,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4173,"monthly issuance",18985.1666666667,16253.3,3.77777777777778,22,4,800,66632.3,"Female",1978,"Usti nad Orlici","east Bohemia",139012,61.9,8363,2.52,3.49,108,2564,2799,0.97,3.005,235,2681.5,0.0192897016084942,0,0,0,0,""
4175,"monthly issuance",24564.3263157895,24008.2777777778,5.05263157894737,35,5,700,72579.8,"Female",1965,"Rakovnik","central Bohemia",53921,41.3,8598,2.77,3.26,123,1597,1875,0.49,3.015,278,1736,0.0321952486044398,0,0,0,0,""
4178,"monthly issuance",6542.23,6399.04444444445,5.1,74,7,300,34234.7,"Male",1926,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,0,0,0,0,""
4179,"monthly issuance",4266.88148148148,4176.68695652174,4.37037037037037,80,6,200,26032.2,"Male",1920,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
4180,"monthly issuance",4367.85,4422.6,5.16666666666667,68,5,600,22076.7,"Male",1932,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,0,0,0,0,""
4181,"monthly issuance",22267.3714285714,18057.3,3.71428571428571,36,4,600,70533.6,"Female",1964,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
4185,"monthly issuance",11243.7,10861.45,5.5,36,4,700,45342,"Female",1964,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,0,0,0,0,""
4187,"monthly issuance",9275.015,8908.75555555556,6.15,33,5,800,38268.7,"Female",1967,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,0,0,0,0,""
4188,"monthly issuance",11512.0595238095,10523.28,5.66666666666667,24,7,400,75750.8,"Male",1976,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4189,"monthly issuance",25350.3391304348,23883.3238095238,6.8695652173913,59,5,600,82605.4,"Male",1941,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
4190,"monthly issuance",35945.9,37675.35,7.8,58,4,300,118066.9,"Male",1942,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,0,0,0,0,""
4191,"monthly issuance",11878.4909090909,9745.28888888889,4.54545454545455,43,4,300,49808.8,"Female",1957,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,0,0,0,0,""
